x,y,z,r_hat_vox,theta_deg,winding_ordinal,dk_to_nearest_measured,ct_brightness
1688.9,1842.1,10064,83.2,0.0,5,1,158
1715.0,1710.4,1680,133.4,6.0,5,1,202
1910.2,1978.2,2512,151.5,6.0,5,1,139
1937.2,2026.6,3024,71.6,6.0,5,2,111
1988.0,2072.6,3472,102.3,6.0,5,2,111
2003.6,2031.7,3920,55.4,6.0,5,1,137
2010.2,2046.9,4112,64.6,6.0,5,1,153
2206.6,2093.4,5136,223.9,6.0,5,1,106
2130.8,2126.3,7312,164.5,6.0,5,1,101
1984.8,1933.2,9296,138.0,6.0,5,1,178
1711.7,1876.3,9936,58.5,6.0,5,1,255
1758.3,1858.1,10064,153.4,6.0,5,1,255
1629.0,1930.2,1104,104.2,12.0,5,1,168
1690.1,1750.5,1488,66.9,12.0,5,1,179
1679.3,1749.0,1936,79.7,12.0,5,1,139
1910.2,2002.2,2832,76.2,12.0,5,1,139
1996.0,2033.2,3536,68.7,12.0,5,1,148
2018.4,2069.9,4176,92.3,12.0,5,1,128
2010.2,2057.0,4816,84.9,12.0,5,1,132
2059.9,2091.0,5200,78.5,12.0,5,1,202
2109.4,2207.6,6672,142.8,12.0,5,1,146
2257.1,2128.3,7440,285.6,12.0,5,1,154
1957.7,1917.0,8208,89.2,12.0,5,2,122
1914.0,1868.9,8528,112.4,12.0,5,1,163
1937.3,1896.8,9232,137.3,12.0,5,1,162
1718.5,1884.0,9936,66.5,12.0,5,1,248
1813.2,1853.2,10256,123.0,12.0,5,1,162
1913.7,1544.3,10832,58.6,12.0,5,1,139
1631.5,1838.4,1232,55.1,18.0,5,2,207
2004.6,2096.8,4560,134.2,18.0,5,1,117
1958.0,1895.1,8336,101.2,18.0,5,1,147
1905.5,1878.5,8528,106.7,18.0,5,1,144
1881.8,1879.1,8592,95.5,18.0,5,1,195
1858.2,1863.3,9104,41.3,18.0,5,1,142
1677.4,1872.8,10000,72.4,18.0,5,1,224
1781.4,1775.3,10576,121.0,18.0,5,1,182
1632.6,1845.2,1232,58.6,24.0,5,1,209
1969.4,2096.4,4560,101.1,24.0,5,2,143
2055.5,2150.3,6160,68.0,24.0,5,1,128
2009.3,2165.0,6288,63.2,24.0,5,1,156
1982.9,2003.1,7952,99.1,24.0,5,1,161
1928.8,1924.4,8208,63.8,24.0,5,1,129
1922.8,1891.0,8336,66.8,24.0,5,1,166
1902.2,1900.0,8464,79.4,24.0,5,1,126
1802.9,1943.1,9680,121.6,24.0,5,1,169
1766.5,1897.3,9808,101.0,24.0,5,1,253
1709.8,1895.3,9936,61.7,24.0,5,2,165
1716.6,1798.1,10512,72.9,24.0,5,1,162
1911.7,1556.7,10832,60.4,24.0,5,1,165
2015.7,1290.6,10960,101.0,24.0,5,1,154
1609.1,1901.6,1168,73.5,30.0,5,1,184
1633.2,1852.6,1232,62.4,30.0,5,1,172
1669.2,1761.7,1360,72.4,30.0,5,2,175
1675.2,1750.1,1680,107.2,30.0,5,2,172
1910.1,2071.1,3216,90.7,30.0,5,2,140
1982.1,2075.3,4304,71.9,30.0,5,1,117
1979.1,2114.3,4560,117.9,30.0,5,1,136
2044.6,2165.8,5712,93.5,30.0,5,1,149
2020.5,2176.8,5968,87.2,30.0,5,1,115
2009.1,2207.4,6736,66.6,30.0,5,1,142
2010.6,2193.0,6928,91.1,30.0,5,1,227
1954.3,2024.6,7888,74.9,30.0,5,1,144
1910.5,1892.0,8336,56.3,30.0,5,1,156
1713.3,1904.7,9936,69.1,30.0,5,1,187
1690.7,1897.9,10000,94.9,30.0,5,1,177
1733.7,1800.6,10384,59.9,30.0,5,1,180
2150.8,1045.5,11088,60.6,30.0,5,1,138
1691.2,1840.9,1296,116.6,36.0,5,1,124
1730.1,1967.5,2320,132.7,36.0,5,1,143
1878.8,2024.0,2768,59.5,36.0,5,1,155
1912.0,2084.2,3216,99.5,36.0,5,1,144
1987.0,2049.6,3728,53.1,36.0,5,1,157
2010.4,2090.4,4048,62.8,36.0,5,1,149
2000.6,2103.4,4176,89.5,36.0,5,1,158
2018.2,2119.6,5264,61.2,36.0,5,1,152
2043.6,2204.7,6352,104.5,36.0,5,1,171
1974.6,2039.6,7824,80.9,36.0,5,1,164
1953.0,2006.8,7952,74.9,36.0,5,1,155
1922.3,1936.1,8208,64.1,36.0,5,2,147
1778.4,1913.4,8848,54.8,36.0,5,2,175
1869.8,1887.5,9104,63.0,36.0,5,1,162
1692.3,1916.2,9744,43.7,36.0,5,2,150
1963.6,2054.8,3792,52.9,42.0,5,1,120
1967.7,2082.4,4304,64.4,42.0,5,1,149
2032.2,2117.6,4880,112.3,42.0,5,1,152
2045.3,2130.6,5200,83.6,42.0,5,1,212
1743.6,1817.6,10640,105.9,42.0,5,1,126
1953.5,2051.8,3792,43.6,48.0,5,1,131
2020.0,2121.5,4880,106.3,48.0,5,1,122
2024.8,2120.9,5200,62.2,48.0,5,2,142
2002.8,2121.5,5264,51.0,48.0,5,2,155
2045.7,2251.6,6480,109.1,48.0,5,1,125
2079.0,2292.0,6544,157.5,48.0,5,1,148
2051.4,2215.6,6992,71.5,48.0,5,1,143
2031.2,2125.7,7504,90.1,48.0,5,1,110
1900.8,1581.3,10832,66.3,48.0,5,1,162
1899.2,2088.8,3408,57.4,54.0,5,1,162
1957.4,2065.0,3792,56.3,54.0,5,1,116
1974.2,2103.8,3856,100.6,54.0,5,1,148
1931.0,2129.7,4560,92.0,54.0,5,1,128
2013.2,2181.9,6224,57.8,54.0,5,1,161
2000.0,2199.6,6352,69.6,54.0,5,1,144
2037.8,2260.2,6480,110.8,54.0,5,1,133
1973.7,2221.1,6800,64.2,54.0,5,1,131
1918.2,1998.3,7952,43.9,54.0,5,1,144
1774.8,1923.9,8784,73.5,54.0,5,1,156
1773.5,1978.9,9552,94.6,54.0,5,1,148
1753.3,1965.1,9808,134.6,54.0,5,1,188
1690.3,1928.9,9872,61.3,54.0,5,1,166
1737.0,1912.3,10192,102.0,54.0,5,1,171
1683.8,1794.9,10704,62.8,54.0,5,1,120
1908.2,1603.3,10832,88.1,54.0,5,1,156
1546.2,2047.9,1040,82.7,60.0,5,1,146
1564.5,1973.3,1104,74.8,60.0,5,1,166
1634.1,1789.0,1552,84.4,60.0,5,1,162
1892.7,2087.3,2896,95.8,60.0,5,1,130
1904.6,2081.1,2960,91.6,60.0,5,1,115
2000.7,2124.6,4048,82.1,60.0,5,1,152
1968.6,2120.8,4176,80.9,60.0,5,1,131
1991.2,2199.0,6352,64.3,60.0,5,1,151
1989.6,2240.2,6736,76.3,60.0,5,1,161
1964.8,2219.1,6800,57.6,60.0,5,1,138
2007.7,2154.6,7376,74.9,60.0,5,1,142
2007.1,2121.6,7504,72.6,60.0,5,1,202
1919.3,2009.3,7952,53.7,60.0,5,1,153
1922.1,2010.5,8016,85.2,60.0,5,1,143
1778.0,1890.0,8976,60.3,60.0,5,1,146
1817.3,1973.5,9360,77.3,60.0,5,1,127
1790.2,1954.7,9488,62.7,60.0,5,1,135
1692.6,1952.2,9744,71.2,60.0,5,1,140
1893.3,1595.9,10832,73.7,60.0,5,1,141
1970.3,1577.7,10896,167.3,60.0,5,1,110
2047.1,1198.5,11024,84.5,60.0,5,1,134
1538.5,2051.7,1040,82.5,66.0,5,1,136
1568.0,2000.5,1104,100.6,66.0,5,1,184
1607.5,1753.0,1680,61.8,66.0,5,1,171
1616.1,1916.9,2128,66.0,66.0,5,2,137
1671.2,1998.1,2320,118.8,66.0,5,1,153
1875.4,2102.0,3280,73.0,66.0,5,1,123
2024.5,2212.0,5392,127.0,66.0,5,1,156
2008.2,2107.9,7568,67.0,66.0,5,1,148
1779.0,1895.9,8912,64.2,66.0,5,1,146
1678.4,1933.4,9872,59.2,66.0,5,2,174
1638.8,1916.2,10064,81.2,66.0,5,1,199
1694.0,1812.0,10640,71.5,66.0,5,1,184
1530.5,2055.1,1040,82.9,72.0,5,1,148
1879.3,2110.6,2896,111.6,72.0,5,1,152
1873.3,2103.4,3152,88.6,72.0,5,1,135
1851.2,2086.3,3216,63.7,72.0,5,1,137
1942.7,2109.6,4304,73.9,72.0,5,2,130
1947.7,2132.5,4752,94.2,72.0,5,1,110
1978.4,2133.5,4880,95.8,72.0,5,1,136
2009.1,2207.6,5392,117.3,72.0,5,1,137
1990.2,2151.4,7376,64.8,72.0,5,1,135
1989.6,2116.6,7504,60.8,72.0,5,2,131
1896.3,1971.9,8080,57.6,72.0,5,1,136
1757.9,1954.5,8848,77.1,72.0,5,1,141
1803.3,1982.6,9360,80.0,72.0,5,1,108
1748.8,1939.7,9616,52.9,72.0,5,1,155
1673.0,1940.0,9744,52.1,72.0,5,1,142
1670.7,1929.8,9872,53.1,72.0,5,2,163
1647.3,1969.9,10064,134.4,72.0,5,1,176
1687.6,1816.6,10640,73.4,72.0,5,1,162
1884.5,1618.3,10832,90.7,72.0,5,1,156
2396.1,990.2,11152,52.8,72.0,5,1,152
1934.0,2065.0,3792,46.6,78.0,5,1,148
1956.0,2095.2,3984,63.9,78.0,5,1,141
2008.7,2194.8,5200,122.8,78.0,5,1,129
1994.5,2198.0,5392,104.2,78.0,5,1,163
1971.7,2202.7,6352,60.8,78.0,5,1,174
1947.1,2221.4,6800,53.4,78.0,5,1,128
1953.8,2203.2,7120,71.5,78.0,5,1,127
1895.4,2011.3,8016,76.2,78.0,5,1,143
1889.5,1969.0,8080,53.1,78.0,5,1,154
1794.3,1915.9,8656,55.2,78.0,5,1,151
1747.5,1944.6,8848,64.8,78.0,5,1,166
1622.9,1918.2,10000,69.3,78.0,5,1,200
1711.4,1914.9,10256,89.2,78.0,5,1,168
1883.8,1660.5,10832,131.3,78.0,5,1,182
2110.9,1074.6,11088,60.7,78.0,5,1,164
1533.9,1973.5,1104,65.4,84.0,5,1,144
1854.4,2155.1,3088,113.0,84.0,5,1,149
1936.3,2128.4,4176,78.0,84.0,5,1,123
1982.1,2256.6,6544,82.2,84.0,5,1,128
1984.7,2134.5,7440,66.0,84.0,5,1,155
1976.7,2114.7,7504,56.2,84.0,5,2,146
1671.1,1805.7,10640,59.3,84.0,5,2,170
1596.8,1847.3,1296,75.0,90.0,5,1,151
1591.3,1814.6,1808,92.9,90.0,5,2,151
1858.8,2056.6,2960,54.8,90.0,5,1,145
1831.5,2093.9,3216,68.1,90.0,5,1,120
1859.2,2110.4,3344,75.1,90.0,5,1,150
1948.8,2129.8,4880,87.3,90.0,5,1,148
1972.5,2199.1,5328,109.4,90.0,5,1,128
1973.6,2260.4,6544,85.5,90.0,5,1,154
1981.0,2102.2,7568,55.5,90.0,5,1,147
1878.5,1975.4,8080,58.3,90.0,5,1,148
1818.3,1897.1,9168,39.0,90.0,5,1,175
1732.4,1945.9,9616,56.4,90.0,5,1,157
1664.9,1799.3,10640,52.6,90.0,5,1,148
2004.8,1205.1,11024,79.8,90.0,5,1,169
1822.8,2108.9,3216,83.6,96.0,5,1,152
1938.4,2112.5,4112,72.7,96.0,5,1,165
1909.4,2130.0,4752,87.5,96.0,5,1,147
1771.1,1978.1,9360,71.9,96.0,5,1,145
1752.3,1963.6,9488,63.4,96.0,5,1,124
1683.6,1971.8,9680,78.5,96.0,5,1,146
1573.0,1783.0,1616,88.5,102.0,5,1,170
1832.4,2097.7,3280,63.8,102.0,5,1,135
1915.4,2111.0,4176,61.6,102.0,5,2,129
1906.7,2098.9,4752,57.2,102.0,5,2,136
1942.3,2207.9,5264,127.0,102.0,5,1,150
1742.2,1887.6,8912,51.4,102.0,5,1,171
2085.3,1076.5,11088,62.7,102.0,5,1,180
1564.0,1780.8,1616,88.7,108.0,5,2,176
1557.6,1772.7,1680,80.1,108.0,5,1,105
1575.0,1900.7,2128,46.3,108.0,5,1,138
1838.0,2105.2,3024,90.5,108.0,5,1,134
1805.0,2107.3,3216,85.8,108.0,5,1,136
1849.6,2090.9,3408,51.1,108.0,5,1,143
1864.2,2130.0,3472,71.5,108.0,5,1,133
1906.8,2106.7,3600,82.8,108.0,5,1,118
1892.7,2091.3,3856,72.4,108.0,5,1,140
1933.6,2133.5,4048,84.1,108.0,5,1,152
1877.7,2098.7,4624,46.0,108.0,5,2,136
1936.3,2201.1,5328,117.1,108.0,5,1,162
1930.0,2260.7,6864,92.3,108.0,5,1,148
1872.2,2025.1,7952,65.5,108.0,5,1,155
1706.0,1967.5,8848,90.7,108.0,5,1,146
1739.7,1959.5,9488,62.1,108.0,5,1,122
1650.9,1927.7,9808,75.2,108.0,5,1,167
1586.3,1918.8,10000,71.9,108.0,5,2,191
1650.4,1911.8,10192,86.2,108.0,5,1,166
1671.0,1895.0,10256,70.8,108.0,5,1,160
1899.4,1323.5,10960,77.8,108.0,5,1,147
1554.8,1875.9,1232,59.7,114.0,5,2,189
1795.3,2107.1,3216,89.0,114.0,5,1,130
1843.5,2091.6,3408,53.9,114.0,5,2,147
1932.9,2139.9,5072,90.7,114.0,5,1,148
1955.8,2103.2,7568,61.9,114.0,5,1,153
1699.3,1959.2,8848,85.4,114.0,5,1,154
1659.3,1966.7,9680,79.9,114.0,5,1,165
1641.3,1930.1,9808,80.9,114.0,5,1,180
1636.3,1810.9,10640,70.3,114.0,5,2,168
1575.1,1779.8,1360,62.7,120.0,5,1,174
1538.0,1773.4,1680,88.8,120.0,5,1,132
1559.4,1879.6,2064,53.9,120.0,5,1,162
1806.1,2122.9,3024,119.8,120.0,5,1,152
1812.4,2116.5,3344,93.7,120.0,5,1,158
1887.8,2069.8,3856,54.7,120.0,5,1,152
1892.0,2100.2,4816,70.3,120.0,5,1,150
1913.6,2103.5,4880,70.5,120.0,5,1,143
1925.4,2178.2,5392,94.9,120.0,5,1,122
1690.5,1956.7,8848,87.2,120.0,5,1,151
1607.2,1961.0,9872,94.3,120.0,5,1,163
1533.7,1966.9,10064,144.1,120.0,5,1,146
1629.5,1808.1,10640,70.9,120.0,5,2,159
1412.9,2065.6,1104,194.2,126.0,5,1,148
1526.5,1869.1,1296,119.6,126.0,5,1,153
1772.8,2068.7,2768,98.5,126.0,5,1,194
1791.7,2093.8,3152,92.3,126.0,5,1,143
1891.2,2101.6,4176,62.8,126.0,5,1,137
1896.3,2071.8,4304,40.1,126.0,5,2,116
1874.1,2107.8,4368,101.0,126.0,5,1,126
1880.1,2095.9,4752,65.5,126.0,5,1,147
1921.3,2156.2,5136,106.5,126.0,5,1,173
1915.5,2175.0,5392,97.5,126.0,5,1,138
1966.6,2213.2,6992,62.7,126.0,5,1,158
1934.9,2110.1,7568,78.4,126.0,5,1,145
1868.7,2047.7,7824,68.8,126.0,5,1,117
1591.6,1965.7,9872,106.7,126.0,5,1,168
1619.1,1909.6,10192,98.6,126.0,5,1,186
1656.6,1877.7,10256,61.8,126.0,5,2,132
1629.1,1843.4,10384,89.9,126.0,5,1,145
1623.3,1804.0,10640,70.8,126.0,5,2,170
1779.5,1638.0,10832,131.0,126.0,5,1,170
1887.5,1299.0,10960,61.2,126.0,5,3,161
1954.2,1195.0,11024,86.2,126.0,5,1,132
2333.4,1003.8,11152,79.0,126.0,5,1,135
1533.9,1750.3,1680,72.4,132.0,5,1,163
1541.8,1797.1,1872,88.6,132.0,5,1,201
1559.1,1779.3,1936,63.0,132.0,5,1,171
1564.0,1954.9,2320,87.9,132.0,5,1,137
1793.2,2108.7,3344,98.7,132.0,5,1,148
1841.3,2145.9,4240,105.6,132.0,5,1,143
1882.5,2202.1,6928,73.6,132.0,5,1,131
1958.5,2212.5,6992,67.3,132.0,5,1,157
1921.4,2159.9,7312,68.4,132.0,5,1,132
1859.5,2047.1,7824,74.1,132.0,5,1,133
1765.1,1859.3,9040,61.2,132.0,5,1,152
1635.2,1956.5,9680,84.5,132.0,5,1,168
1594.5,1945.7,9872,89.3,132.0,5,1,150
1528.1,1937.1,10128,143.3,132.0,5,1,172
1618.9,1797.8,10640,68.7,132.0,5,3,153
1878.7,1299.1,10960,66.8,132.0,5,1,167
1474.5,1928.8,1168,95.5,138.0,5,1,169
1508.7,1770.9,1616,111.4,138.0,5,1,121
1519.4,1919.6,2128,94.1,138.0,5,1,151
1725.4,2024.4,2576,71.1,138.0,5,1,144
1775.4,2066.8,2896,93.3,138.0,5,1,101
1781.6,2105.2,3344,104.4,138.0,5,1,154
1848.0,2104.0,4304,96.6,138.0,5,1,119
1873.7,2079.9,4368,80.5,138.0,5,1,101
1839.0,2113.2,4688,77.6,138.0,5,1,135
1886.3,2106.8,4944,92.1,138.0,5,1,146
1850.4,1920.6,8272,56.7,138.0,5,1,131
1757.3,1857.7,9040,65.6,138.0,5,1,152
1763.2,1900.6,9104,74.9,138.0,5,1,144
1673.0,1943.0,9616,80.0,138.0,5,1,145
1619.2,1905.7,9808,74.0,138.0,5,1,145
1629.6,1884.6,10256,85.1,138.0,5,1,141
1630.5,1817.0,10384,69.2,138.0,5,1,151
1575.9,1847.0,10448,67.9,138.0,5,1,170
1599.7,1786.5,10704,63.4,138.0,5,1,169
1831.7,1482.3,10896,74.0,138.0,5,2,148
1960.8,1165.0,11024,59.2,138.0,5,1,162
1535.5,1777.1,1360,87.8,144.0,5,1,179
1484.0,1933.2,2128,130.2,144.0,5,1,172
1539.9,1906.4,2192,51.5,144.0,5,1,151
1797.0,2070.7,3280,60.2,144.0,5,1,129
1881.2,2064.0,4368,64.6,144.0,5,2,137
1850.1,2095.1,4688,57.5,144.0,5,1,130
1885.8,2088.3,4880,78.0,144.0,5,1,169
1920.6,2143.1,5456,68.7,144.0,5,1,170
1923.8,2159.4,5648,73.7,144.0,5,1,150
1828.3,2031.6,7888,75.5,144.0,5,1,139
1671.1,1908.4,8784,74.8,144.0,5,1,156
1752.8,1852.6,9040,65.9,144.0,5,1,137
1576.8,1821.6,10512,90.4,144.0,5,1,170
1605.6,1789.8,10640,73.3,144.0,5,1,155
1825.8,1477.0,10896,75.2,144.0,5,1,134
1962.6,1156.0,11024,52.2,144.0,5,1,128
1510.3,1917.2,2192,82.3,150.0,5,1,140
1773.7,2076.9,3280,83.1,150.0,5,2,138
1866.5,2052.8,3792,66.8,150.0,5,2,114
1894.8,2060.4,3984,55.4,150.0,5,1,130
1881.5,2077.3,4112,74.4,150.0,5,3,141
1892.3,2090.3,5008,82.2,150.0,5,2,112
1890.0,2128.5,5200,107.6,150.0,5,1,201
1887.4,2166.4,5968,66.5,150.0,5,1,124
1908.8,2207.5,6480,73.8,150.0,5,1,124
1888.9,2210.2,6736,72.2,150.0,5,1,156
1864.9,2210.2,6800,82.1,150.0,5,1,135
1939.2,2199.6,6992,74.3,150.0,5,1,162
1869.4,2173.4,7184,75.8,150.0,5,1,159
1834.7,2018.7,7888,63.1,150.0,5,1,130
1760.6,1884.2,9104,67.4,150.0,5,1,162
1714.8,1925.9,9488,50.9,150.0,5,1,150
1606.2,1780.6,10640,67.8,150.0,5,3,181
1866.1,1282.6,10960,66.2,150.0,5,2,132
1683.9,1996.0,2512,82.8,156.0,5,1,161
1872.8,2043.9,3536,61.4,156.0,5,1,103
1878.8,2051.8,3600,58.6,156.0,5,1,102
1858.3,2059.5,4368,82.3,156.0,5,1,152
1894.0,2080.2,5008,76.1,156.0,5,1,182
1908.1,2155.3,5840,80.6,156.0,5,1,145
1878.5,2159.4,5904,71.4,156.0,5,1,117
1646.9,1920.0,8848,95.4,156.0,5,1,157
1691.2,1864.7,8912,67.6,156.0,5,1,144
1713.5,1920.7,9488,49.7,156.0,5,1,149
1604.5,1901.5,9872,54.5,156.0,5,1,121
1613.0,1761.6,10576,58.3,156.0,5,1,154
1591.5,1779.4,10640,80.4,156.0,5,1,180
2303.0,974.1,11152,84.1,156.0,5,1,131
1439.2,1937.1,1104,92.4,162.0,5,1,156
1532.7,1749.5,1360,77.5,162.0,5,1,129
1434.4,1767.2,1552,165.6,162.0,5,1,154
1516.6,1760.0,1936,89.1,162.0,5,3,177
1620.9,1935.5,2384,74.1,162.0,5,1,170
1711.0,2026.0,2704,112.6,162.0,5,1,158
1835.0,2092.5,4240,80.9,162.0,5,1,135
1817.3,2063.5,4496,100.8,162.0,5,2,132
1830.2,2128.6,5264,145.7,162.0,5,1,130
1818.1,1906.8,8272,78.3,162.0,5,1,168
1666.6,1905.9,8720,85.8,162.0,5,1,128
1747.9,1886.2,9232,57.9,162.0,5,1,152
1555.7,1852.8,10128,71.7,162.0,5,1,150
1624.0,1683.6,10768,105.3,162.0,5,1,202
1723.6,1575.3,10832,139.7,162.0,5,2,178
1462.4,1723.9,1616,131.9,168.0,5,1,112
1517.0,1750.4,1936,86.2,168.0,5,1,128
1517.4,1745.7,2000,89.2,168.0,5,1,110
1674.8,2021.7,2704,146.4,168.0,5,1,113
1795.0,2015.4,2960,65.3,168.0,5,1,174
1696.6,2073.7,3088,149.2,168.0,5,1,124
1873.3,2040.5,3600,60.4,168.0,5,1,129
1837.3,2083.3,4240,76.4,168.0,5,1,129
1820.5,2050.1,4368,115.5,168.0,5,1,126
1878.6,2195.1,6544,97.1,168.0,5,1,146
1588.2,1893.4,9872,67.6,168.0,5,1,139
1513.0,1861.8,10064,94.8,168.0,5,1,173
1575.7,1765.7,10640,91.2,168.0,5,1,202
1607.1,1675.9,10768,119.6,168.0,5,1,174
1943.8,1138.3,11024,62.4,168.0,5,1,135
1543.2,1745.2,1488,81.9,174.0,5,1,163
1480.3,1727.7,1552,112.2,174.0,5,1,192
1765.2,2012.8,2896,80.0,174.0,5,1,195
1801.5,2007.8,2960,57.6,174.0,5,1,143
1804.4,2070.5,3472,82.3,174.0,5,1,127
1860.4,2035.5,3600,72.4,174.0,5,2,140
1855.9,2058.4,4176,72.7,174.0,5,1,153
1785.7,2053.4,4304,134.9,174.0,5,1,129
1837.6,2036.1,4368,96.4,174.0,5,1,124
1900.7,2083.3,5200,82.9,174.0,5,1,154
1815.3,2148.1,7184,120.4,174.0,5,1,153
1650.2,1884.3,9232,153.5,174.0,5,1,146
1660.8,1897.0,9616,72.1,174.0,5,1,157
1580.0,1755.6,10640,85.3,174.0,5,1,117
1440.8,1908.5,1104,86.3,180.0,5,1,130
1748.3,2004.4,2896,96.5,180.0,5,1,132
1861.0,2028.0,3600,71.4,180.0,5,3,124
1866.3,2018.4,3728,77.8,180.0,5,1,156
1817.6,2039.3,4304,102.3,180.0,5,1,106
1514.3,1829.8,10192,162.7,180.0,5,1,170
1578.0,1746.7,10640,86.9,180.0,5,1,144
1598.0,1651.0,10768,126.1,180.0,5,1,156
1939.0,1125.3,11024,65.8,180.0,5,1,154
1542.6,1712.5,1424,67.1,186.0,5,1,142
1767.2,2008.8,3024,99.3,186.0,5,1,146
1728.2,2030.7,3088,115.0,186.0,5,1,121
1720.8,2006.0,3152,125.8,186.0,5,1,131
1680.8,2016.6,3344,179.4,186.0,5,1,159
1845.0,2018.8,3600,87.8,186.0,5,1,108
1867.5,2010.3,3728,77.0,186.0,5,1,156
1853.6,2032.4,4304,66.6,186.0,5,1,145
1716.8,1836.4,8528,87.7,186.0,5,1,140
1663.8,1890.5,9488,95.6,186.0,5,1,148
1477.6,1828.6,10064,128.8,186.0,5,1,166
2040.1,1009.0,11088,58.6,186.0,5,1,135
1600.6,1893.3,2384,92.8,192.0,5,1,149
1877.4,2025.5,4112,70.1,192.0,5,1,117
1899.4,2098.2,5648,85.9,192.0,5,1,137
1891.2,2126.5,6288,61.7,192.0,5,1,138
1869.1,2022.9,7568,114.4,192.0,5,1,160
1634.5,1855.2,8720,116.3,192.0,5,1,127
1668.3,1867.2,8848,67.2,192.0,5,1,152
1675.3,1841.1,9232,130.5,192.0,5,2,151
1481.3,1756.8,10320,177.6,192.0,5,1,150
1938.4,1111.2,11024,67.9,192.0,5,1,179
1877.9,2018.2,3664,64.5,198.0,5,1,185
1847.6,2015.9,4304,75.9,198.0,5,1,159
1842.1,2009.3,4496,74.7,198.0,5,1,122
1943.4,2122.0,6096,48.1,198.0,5,2,163
1865.6,2081.1,6160,134.3,198.0,5,1,127
1793.8,1954.6,7824,121.2,198.0,5,1,147
1790.5,1888.5,8080,92.5,198.0,5,2,135
1791.0,1872.6,8208,83.6,198.0,5,2,147
1731.0,1821.3,8336,137.5,198.0,5,1,144
1728.6,1821.0,8528,79.3,198.0,5,2,140
1770.8,1893.8,9296,80.7,198.0,5,1,153
1574.9,1855.9,9552,150.3,198.0,5,2,147
1536.9,1843.4,9680,162.8,198.0,5,1,145
1516.2,1834.5,9872,145.2,198.0,5,1,167
1772.2,1395.6,10896,120.4,198.0,5,1,161
1523.0,1696.5,1872,85.5,204.0,5,1,158
1549.3,1702.5,2000,60.6,204.0,5,1,145
1522.9,1804.7,2064,69.5,204.0,5,2,106
1823.9,1986.2,2960,38.2,204.0,5,1,147
1706.5,1971.6,3408,173.9,204.0,5,1,150
1877.7,2010.8,3664,67.4,204.0,5,2,160
1896.2,2002.6,3920,57.2,204.0,5,2,147
1837.7,1983.4,4368,104.8,204.0,5,1,139
1934.0,2112.3,6096,60.3,204.0,5,1,140
1861.4,2099.1,6288,98.7,204.0,5,1,147
1865.6,2131.5,6864,101.8,204.0,5,1,136
1866.1,2113.3,7056,86.9,204.0,5,2,145
1772.5,1889.1,8016,117.1,204.0,5,1,130
1819.8,1890.9,8080,64.2,204.0,5,2,153
1688.6,1852.8,8720,65.2,204.0,5,2,144
1754.0,1790.7,9040,56.9,204.0,5,1,152
1752.6,1828.9,9168,71.9,204.0,5,1,144
1737.6,1839.2,9232,71.5,204.0,5,2,149
1554.5,1799.7,10128,76.0,204.0,5,1,104
1576.8,1785.2,10192,109.7,204.0,5,1,144
1594.4,1766.7,10320,66.3,204.0,5,1,132
1543.5,1764.8,10448,90.7,204.0,5,1,179
1531.9,1678.1,10576,147.1,204.0,5,1,172
2029.2,984.4,11088,75.7,204.0,5,1,138
1525.0,1730.9,1296,82.9,210.0,5,1,161
1533.0,1683.1,1360,84.9,210.0,5,1,130
1533.5,1802.4,2064,61.0,210.0,5,2,160
1505.8,1832.4,2192,87.5,210.0,5,1,164
1769.6,1953.7,2768,70.6,210.0,5,1,133
1818.9,1978.7,2960,46.1,210.0,5,1,145
1826.3,2027.3,3472,69.3,210.0,5,1,149
1837.2,1998.7,4432,90.5,210.0,5,1,155
1903.1,2084.1,5712,69.9,210.0,5,1,145
1880.4,2072.9,5776,98.9,210.0,5,1,140
1913.3,2093.1,6096,87.5,210.0,5,1,132
1902.5,2070.2,6160,104.9,210.0,5,1,108
1857.7,2120.0,6736,108.2,210.0,5,1,138
1875.6,2076.7,7248,104.3,210.0,5,1,123
1885.0,1982.5,7632,97.0,210.0,5,1,136
1829.2,1926.3,7952,73.0,210.0,5,1,114
1814.3,1866.0,8208,64.9,210.0,5,2,152
1776.7,1832.5,8400,77.8,210.0,5,1,123
1658.9,1783.0,8912,108.6,210.0,5,1,150
1682.2,1856.2,9488,88.6,210.0,5,2,156
1531.9,1799.5,10064,85.2,210.0,5,1,170
1590.5,1694.2,10576,87.5,210.0,5,1,180
1567.6,1698.3,10704,91.5,210.0,5,2,158
1656.8,1612.2,10768,77.8,210.0,5,1,180
1754.1,1356.2,10896,153.1,210.0,5,2,160
1535.1,1727.5,1296,76.3,216.0,5,1,216
1809.7,1966.1,2960,60.8,216.0,5,1,141
1762.3,1975.5,3216,85.5,216.0,5,1,187
1806.4,2006.7,3280,48.6,216.0,5,1,105
1886.7,2000.0,3664,65.0,216.0,5,1,177
1890.6,1979.5,3728,66.1,216.0,5,1,119
1904.9,1994.2,3920,53.9,216.0,5,1,122
1826.7,2018.8,4560,62.2,216.0,5,1,152
1867.7,1996.1,4816,73.6,216.0,5,1,150
1912.5,2056.6,5456,78.6,216.0,5,1,123
1879.4,2083.6,5904,79.5,216.0,5,1,128
1932.6,2078.4,6160,75.2,216.0,5,1,129
1892.3,2096.2,6288,73.3,216.0,5,1,120
